Name,County,Population,Median Age,Household Income,Per Capita Income,Unemployment Count,Poverty Count,Poverty Rate,State
"Kenedy County, Texas",Kenedy County,564.0,29.8,24800.0,13705.0,0.0,140.0,24.822695035460992, Texas
"Nueces County, Texas",Nueces County,358484.0,35.1,53317.0,26780.0,10442.0,58409.0,16.293335267403844, Texas
"Colorado County, Texas",Colorado County,20913.0,43.4,50241.0,26689.0,281.0,2466.0,11.791708506670492, Texas
"San Patricio County, Texas",San Patricio County,66867.0,35.1,53332.0,24613.0,1482.0,10061.0,15.046285910837932, Texas
"Rains County, Texas",Rains County,11246.0,47.6,48308.0,23976.0,279.0,1462.0,13.000177841010137, Texas
"Randall County, Texas",Randall County,130552.0,35.6,65564.0,32922.0,2654.0,12247.0,9.380936331883081, Texas
"Real County, Texas",Real County,3358.0,54.3,36493.0,20873.0,83.0,657.0,19.565217391304348, Texas
"San Saba County, Texas",San Saba County,5851.0,40.9,40301.0,22481.0,81.0,897.0,15.330712698683985, Texas
"Schleicher County, Texas",Schleicher County,3122.0,35.2,63432.0,28112.0,99.0,320.0,10.249839846252403, Texas
"Sterling County, Texas",Sterling County,1139.0,42.4,50000.0,25675.0,14.0,185.0,16.242317822651447, Texas
"Zavala County, Texas",Zavala County,12152.0,30.8,25988.0,13105.0,495.0,4318.0,35.53324555628703, Texas
"Calhoun County, Texas",Calhoun County,21821.0,37.7,58788.0,26909.0,651.0,3409.0,15.622565418633426, Texas
"Carson County, Texas",Carson County,6033.0,41.1,67010.0,31788.0,57.0,381.0,6.315266036797613, Texas
"Foard County, Texas",Foard County,1414.0,48.6,50000.0,26034.0,75.0,78.0,5.516265912305516, Texas
"Freestone County, Texas",Freestone County,19646.0,40.6,45890.0,24060.0,326.0,3122.0,15.891275577725745, Texas
"Goliad County, Texas",Goliad County,7510.0,46.4,56737.0,30075.0,206.0,1215.0,16.178428761651134, Texas
"Hamilton County, Texas",Hamilton County,8220.0,46.4,46611.0,26522.0,114.0,1273.0,15.48661800486618, Texas
"Hardeman County, Texas",Hardeman County,3990.0,43.6,37995.0,21517.0,121.0,548.0,13.734335839598998, Texas
"Mitchell County, Texas",Mitchell County,8774.0,34.6,52194.0,19741.0,193.0,496.0,5.653065876453157, Texas
"Titus County, Texas",Titus County,32664.0,34.0,46980.0,21090.0,935.0,6193.0,18.959710996816067, Texas
"Briscoe County, Texas",Briscoe County,1591.0,46.4,42500.0,23199.0,48.0,220.0,13.827781269641735, Texas
"Lavaca County, Texas",Lavaca County,19859.0,43.9,51708.0,29946.0,263.0,2030.0,10.222065562213606, Texas
"Liberty County, Texas",Liberty County,79884.0,35.8,48344.0,22153.0,2413.0,11781.0,14.74763406940063, Texas
"Terry County, Texas",Terry County,12755.0,34.6,42441.0,21938.0,474.0,1590.0,12.465699725597805, Texas
"Wise County, Texas",Wise County,63247.0,38.5,59081.0,27447.0,1758.0,8042.0,12.71522759972805, Texas
"Erath County, Texas",Erath County,41016.0,30.0,47013.0,23511.0,863.0,8807.0,21.47210844548469, Texas
"Brazoria County, Texas",Brazoria County,345995.0,35.6,76426.0,32343.0,8439.0,33043.0,9.55013800777468, Texas
"Motley County, Texas",Motley County,1114.0,37.6,40598.0,25908.0,45.0,136.0,12.208258527827649, Texas
"Donley County, Texas",Donley County,3433.0,41.9,44429.0,23212.0,69.0,468.0,13.632391494319837, Texas
"Atascosa County, Texas",Atascosa County,48139.0,35.4,55194.0,23973.0,1319.0,6961.0,14.46020897816739, Texas
"Coleman County, Texas",Coleman County,8422.0,46.6,40804.0,26436.0,177.0,1701.0,20.19710282593208, Texas
"Nolan County, Texas",Nolan County,14990.0,38.8,42019.0,23686.0,483.0,2445.0,16.31087391594396, Texas
"Hudspeth County, Texas",Hudspeth County,3702.0,38.8,26346.0,12543.0,66.0,1109.0,29.956780118854674, Texas
"Medina County, Texas",Medina County,48548.0,38.8,59305.0,25572.0,1176.0,5850.0,12.049929966219, Texas
"Ward County, Texas",Ward County,11498.0,33.6,63333.0,26860.0,312.0,1313.0,11.41937728300574, Texas
"Henderson County, Texas",Henderson County,79687.0,43.8,44888.0,24315.0,2043.0,14023.0,17.597600612396, Texas
"Harrison County, Texas",Harrison County,66606.0,37.7,48644.0,25123.0,2128.0,11605.0,17.423355253280484, Texas
"Menard County, Texas",Menard County,2123.0,49.1,37917.0,23613.0,55.0,201.0,9.467734338200659, Texas
"Lamar County, Texas",Lamar County,49401.0,40.4,42198.0,23625.0,1259.0,8644.0,17.497621505637536, Texas
"Fayette County, Texas",Fayette County,24963.0,47.2,56941.0,30405.0,182.0,2220.0,8.89316187958178, Texas
"Williamson County, Texas",Williamson County,508313.0,35.8,79123.0,34575.0,12800.0,35067.0,6.8987021775953, Texas
"Kimble County, Texas",Kimble County,4432.0,52.6,41095.0,26982.0,138.0,965.0,21.77346570397112, Texas
"Martin County, Texas",Martin County,5547.0,31.7,71115.0,28560.0,50.0,382.0,6.8866053722733005, Texas
"Doña Ana County, New Mexico",Doña Ana County,213849.0,32.9,39114.0,21050.0,9125.0,58114.0,27.175249825811672, New Mexico
"Oglala Lakota County, South Dakota",Oglala Lakota County,14291.0,25.2,27804.0,9334.0,945.0,7341.0,51.36799384227836, South Dakota
"Polk County, Texas",Polk County,46974.0,43.4,43267.0,23023.0,1664.0,8120.0,17.286158300336357, Texas
"Refugio County, Texas",Refugio County,7293.0,42.3,50338.0,23959.0,254.0,1181.0,16.19361031125737, Texas
"Van Zandt County, Texas",Van Zandt County,53607.0,43.3,50061.0,25394.0,1407.0,7489.0,13.970190460201094, Texas
"Caldwell County, Texas",Caldwell County,40544.0,35.8,51346.0,23366.0,649.0,6819.0,16.818764798737174, Texas
"Wilbarger County, Texas",Wilbarger County,12972.0,37.2,43913.0,21938.0,388.0,2091.0,16.119333950046254, Texas
"Reagan County, Texas",Reagan County,3735.0,33.0,59760.0,25273.0,71.0,667.0,17.85809906291834, Texas
"Yoakum County, Texas",Yoakum County,8481.0,31.7,62500.0,23681.0,306.0,1043.0,12.29807805683292, Texas
"Hale County, Texas",Hale County,34527.0,33.0,46012.0,19205.0,971.0,6358.0,18.414574101427867, Texas
"Shelby County, Texas",Shelby County,25689.0,37.4,38121.0,20686.0,755.0,5852.0,22.780178286426096, Texas
"Red River County, Texas",Red River County,12353.0,45.6,35356.0,21177.0,470.0,1995.0,16.149923095604308, Texas
"Runnels County, Texas",Runnels County,10266.0,41.1,41226.0,22190.0,139.0,1624.0,15.819209039548022, Texas
"San Jacinto County, Texas",San Jacinto County,27436.0,44.2,43421.0,22308.0,708.0,4679.0,17.054235311269863, Texas
"Sutton County, Texas",Sutton County,3894.0,40.2,60996.0,31603.0,114.0,251.0,6.445814072932717, Texas
"Tom Green County, Texas",Tom Green County,116906.0,34.0,49662.0,27513.0,2114.0,14339.0,12.265409816433715, Texas
"Upshur County, Texas",Upshur County,40506.0,40.7,48796.0,24088.0,1515.0,5513.0,13.610329333925838, Texas
"Victoria County, Texas",Victoria County,91518.0,35.7,55740.0,28181.0,2299.0,13328.0,14.563255315894141, Texas
"Waller County, Texas",Waller County,48443.0,28.8,53506.0,23888.0,1836.0,7853.0,16.210804450591418, Texas
"Wharton County, Texas",Wharton County,41430.0,37.3,50145.0,25867.0,1044.0,7122.0,17.19044170890659, Texas
"Wichita County, Texas",Wichita County,131778.0,34.2,45776.0,23263.0,2788.0,22027.0,16.715233195222268, Texas
"Wilson County, Texas",Wilson County,47205.0,40.4,71942.0,29862.0,1330.0,4705.0,9.967164495286516, Texas
"Borden County, Texas",Borden County,602.0,42.1,77708.0,38923.0,4.0,17.0,2.823920265780731, Texas
"Hockley County, Texas",Hockley County,23273.0,33.4,49184.0,22673.0,827.0,3354.0,14.411549864650024, Texas
"Marion County, Texas",Marion County,10140.0,49.8,36938.0,25933.0,434.0,2225.0,21.942800788954635, Texas
"Maverick County, Texas",Maverick County,57471.0,29.6,37734.0,16658.0,3114.0,13973.0,24.313131840406466, Texas
"Midland County, Texas",Midland County,159883.0,31.8,75815.0,38545.0,2941.0,13714.0,8.57752231319152, Texas
"Grayson County, Texas",Grayson County,126146.0,40.2,52683.0,26535.0,4014.0,17605.0,13.956050925118513, Texas
"Live Oak County, Texas",Live Oak County,12043.0,42.3,51480.0,22847.0,169.0,1703.0,14.14099476874533, Texas
"Llano County, Texas",Llano County,20195.0,57.1,50524.0,35680.0,689.0,2495.0,12.354543203763308, Texas
"Palo Pinto County, Texas",Palo Pinto County,28109.0,41.0,45067.0,24840.0,1001.0,5048.0,17.958660927105196, Texas
"Fannin County, Texas",Fannin County,33787.0,41.9,47875.0,23212.0,731.0,4580.0,13.555509515494125, Texas
"Karnes County, Texas",Karnes County,15051.0,35.3,53051.0,27011.0,232.0,2377.0,15.79297056673975, Texas
"DeWitt County, Texas",DeWitt County,20474.0,41.2,50960.0,28116.0,551.0,2975.0,14.530624206310442, Texas
"Brazos County, Texas",Brazos County,214231.0,25.8,43907.0,25337.0,5095.0,51704.0,24.134695725641947, Texas
"Callahan County, Texas",Callahan County,13660.0,43.3,40945.0,22205.0,187.0,2109.0,15.439238653001464, Texas
"Cass County, Texas",Cass County,30118.0,42.9,41432.0,22145.0,941.0,5471.0,18.165216813865463, Texas
"Gaines County, Texas",Gaines County,19889.0,28.1,58167.0,22656.0,381.0,2180.0,10.96083262104681, Texas
"Gregg County, Texas",Gregg County,123402.0,35.4,47970.0,25144.0,2772.0,21028.0,17.040242459603572, Texas
"Gray County, Texas",Gray County,22962.0,36.7,48314.0,23457.0,492.0,3169.0,13.801062625206864, Texas
"Madison County, Texas",Madison County,13979.0,35.2,44004.0,17436.0,138.0,1516.0,10.84483868660133, Texas
"Lubbock County, Texas",Lubbock County,298042.0,30.7,49078.0,26196.0,7318.0,53614.0,17.988739842035685, Texas
"Jack County, Texas",Jack County,8839.0,40.6,52829.0,25553.0,117.0,1395.0,15.782328317682996, Texas
"Kaufman County, Texas",Kaufman County,114852.0,35.7,63926.0,26631.0,3674.0,14073.0,12.253160589280117, Texas
"Kendall County, Texas",Kendall County,40306.0,42.4,81023.0,39517.0,858.0,2255.0,5.594700540862402, Texas
"Bosque County, Texas",Bosque County,17955.0,46.5,48677.0,25763.0,406.0,2737.0,15.243664717348928, Texas
"Floyd County, Texas",Floyd County,5953.0,37.1,48767.0,24347.0,166.0,1076.0,18.074920208298337, Texas
"Bexar County, Texas",Bexar County,1892004.0,33.3,53999.0,26158.0,56840.0,304792.0,16.109479683975298, Texas
"Bailey County, Texas",Bailey County,7098.0,35.2,43523.0,18662.0,72.0,1529.0,21.541279233586927, Texas
"Chambers County, Texas",Chambers County,39283.0,35.4,74368.0,31412.0,1168.0,5031.0,12.807066670060841, Texas
"Baylor County, Texas",Baylor County,3602.0,48.1,36157.0,30820.0,34.0,458.0,12.715158245419211, Texas
"Bell County, Texas",Bell County,336506.0,30.6,52583.0,25017.0,12218.0,46671.0,13.869292078001582, Texas
"Cameron County, Texas",Cameron County,420201.0,31.4,36095.0,16085.0,13375.0,129912.0,30.916632754324716, Texas
"Denton County, Texas",Denton County,781321.0,34.9,80290.0,37928.0,19739.0,64503.0,8.2556337280068, Texas
"Orange County, Texas",Orange County,83909.0,37.7,53667.0,27938.0,2349.0,11759.0,14.013991347769608, Texas
"Hutchinson County, Texas",Hutchinson County,21704.0,36.9,50035.0,25154.0,501.0,3541.0,16.314964983413194, Texas
"Washington County, Texas",Washington County,34667.0,42.0,55793.0,28517.0,979.0,4298.0,12.397957711945077, Texas
"Morris County, Texas",Morris County,12530.0,42.9,40227.0,22803.0,553.0,1945.0,15.522745411013567, Texas
"Stephens County, Texas",Stephens County,9365.0,39.2,45862.0,23044.0,182.0,1870.0,19.9679658302189, Texas
"Winkler County, Texas",Winkler County,7777.0,32.6,55000.0,23483.0,140.0,1378.0,17.71891474861772, Texas
"Harris County, Texas",Harris County,4525519.0,33.1,57791.0,30856.0,149192.0,751985.0,16.616547184974806, Texas
"Andrews County, Texas",Andrews County,17577.0,31.6,70753.0,29903.0,383.0,2082.0,11.845024748250555, Texas
"Burnet County, Texas",Burnet County,45017.0,44.0,57173.0,29247.0,869.0,5473.0,12.157629340027102, Texas
"Gillespie County, Texas",Gillespie County,25939.0,50.2,56267.0,32557.0,620.0,3175.0,12.240255985196036, Texas
"Gonzales County, Texas",Gonzales County,20558.0,36.9,47516.0,23635.0,480.0,3469.0,16.874209553458506, Texas
"Dallas County, Texas",Dallas County,2552213.0,33.3,53626.0,29810.0,78641.0,446611.0,17.498970501286532, Texas
"Lynn County, Texas",Lynn County,5785.0,38.1,44922.0,26758.0,214.0,1032.0,17.83923941227312, Texas
"McMullen County, Texas",McMullen County,600.0,42.0,71389.0,33472.0,72.0,42.0,7.0, Texas
"Young County, Texas",Young County,18166.0,41.5,46351.0,25661.0,391.0,2939.0,16.17857536056369, Texas
"Zapata County, Texas",Zapata County,14415.0,29.4,34550.0,17817.0,731.0,4873.0,33.80506416926812, Texas
"Johnson County, Texas",Johnson County,160173.0,36.9,60458.0,26574.0,3736.0,17201.0,10.739013441716144, Texas
"Hood County, Texas",Hood County,55418.0,46.8,60275.0,32578.0,712.0,6722.0,12.129632971236783, Texas
"Hopkins County, Texas",Hopkins County,35929.0,39.6,47832.0,24236.0,967.0,6312.0,17.56798129644577, Texas
"McLennan County, Texas",McLennan County,245720.0,33.2,46262.0,24273.0,6057.0,45691.0,18.594741982744587, Texas
"Ochiltree County, Texas",Ochiltree County,10484.0,31.7,50120.0,24157.0,386.0,1351.0,12.886302937809996, Texas
"King County, Texas",King County,289.0,32.7,56964.0,29918.0,11.0,10.0,3.4602076124567476, Texas
"Knox County, Texas",Knox County,3753.0,40.6,46319.0,21046.0,80.0,529.0,14.09539035438316, Texas
"Cherokee County, Texas",Cherokee County,51594.0,38.0,44294.0,21102.0,1325.0,9090.0,17.618327712524714, Texas
"Concho County, Texas",Concho County,3858.0,41.9,46696.0,17513.0,4.0,221.0,5.728356661482634, Texas
"Delta County, Texas",Delta County,5172.0,43.7,42642.0,22732.0,135.0,1168.0,22.583139984532096, Texas
"Edwards County, Texas",Edwards County,2111.0,49.1,48462.0,28968.0,48.0,147.0,6.963524396020843, Texas
"Eastland County, Texas",Eastland County,18278.0,43.0,32135.0,20433.0,419.0,3023.0,16.539008644271803, Texas
"Jones County, Texas",Jones County,19969.0,38.6,48601.0,17960.0,220.0,2021.0,10.120687064950674, Texas
"Jeff Davis County, Texas",Jeff Davis County,2236.0,55.3,46534.0,25167.0,49.0,145.0,6.48479427549195, Texas
"Jim Hogg County, Texas",Jim Hogg County,5262.0,35.4,31403.0,17761.0,337.0,1353.0,25.712656784492587, Texas
"Jim Wells County, Texas",Jim Wells County,41318.0,34.5,41103.0,20631.0,919.0,9382.0,22.706810591025704, Texas
"Montgomery County, Texas",Montgomery County,535187.0,36.7,74323.0,38012.0,12775.0,54912.0,10.260338909577401, Texas
"Dallam County, Texas",Dallam County,7207.0,32.1,45580.0,25221.0,135.0,1139.0,15.80407936728181, Texas
"Dimmit County, Texas",Dimmit County,10822.0,33.5,31384.0,17939.0,671.0,3237.0,29.911291812973573, Texas
"Webb County, Texas",Webb County,269624.0,28.4,40442.0,16316.0,6156.0,83702.0,31.04397234667537, Texas
"Fort Bend County, Texas",Fort Bend County,711421.0,35.8,93645.0,38382.0,19073.0,56959.0,8.006370348921385, Texas
"Armstrong County, Texas",Armstrong County,1929.0,45.9,68750.0,31219.0,18.0,140.0,7.257646448937273, Texas
"Castro County, Texas",Castro County,7891.0,34.4,44643.0,22292.0,144.0,1232.0,15.612723355721709, Texas
"Irion County, Texas",Irion County,1592.0,45.5,63021.0,32307.0,53.0,215.0,13.50502512562814, Texas
"Kleberg County, Texas",Kleberg County,31540.0,27.9,41700.0,19806.0,1466.0,7003.0,22.203551046290425, Texas
"Willacy County, Texas",Willacy County,21839.0,33.4,29104.0,13369.0,1087.0,7157.0,32.77164705343651, Texas
"Cooke County, Texas",Cooke County,39064.0,40.5,60027.0,29067.0,1023.0,5313.0,13.600757730903133, Texas
"Crosby County, Texas",Crosby County,5895.0,37.7,38674.0,20057.0,209.0,1209.0,20.508905852417303, Texas
"Dawson County, Texas",Dawson County,13095.0,33.1,43201.0,21360.0,355.0,2078.0,15.868652157311951, Texas
"Fisher County, Texas",Fisher County,3875.0,44.0,45294.0,27750.0,102.0,666.0,17.18709677419355, Texas
"Duval County, Texas",Duval County,11434.0,36.8,35443.0,19085.0,622.0,2731.0,23.884904670281617, Texas
"Burleson County, Texas",Burleson County,17596.0,42.9,52510.0,27112.0,557.0,2620.0,14.889747669924983, Texas
"Blanco County, Texas",Blanco County,11089.0,49.5,58500.0,31249.0,308.0,1180.0,10.64117594012084, Texas
"Jasper County, Texas",Jasper County,35444.0,40.4,41960.0,21402.0,1441.0,5772.0,16.28484369709965, Texas
"Jefferson County, Texas",Jefferson County,254574.0,36.0,46315.0,25370.0,7276.0,46222.0,18.156606723388876, Texas
"Kinney County, Texas",Kinney County,3631.0,41.1,34926.0,21395.0,119.0,354.0,9.749380335995593, Texas
"Oldham County, Texas",Oldham County,2083.0,29.9,62426.0,25461.0,31.0,170.0,8.161305808929429, Texas
"Deaf Smith County, Texas",Deaf Smith County,18947.0,31.8,51543.0,21209.0,452.0,3373.0,17.802290600095002, Texas
"Galveston County, Texas",Galveston County,321184.0,37.6,65702.0,33870.0,10391.0,43721.0,13.612446448141876, Texas
"El Paso County, Texas",El Paso County,834825.0,31.9,43244.0,19950.0,25629.0,177980.0,21.319438205611956, Texas
"La Salle County, Texas",La Salle County,7418.0,33.9,44601.0,26268.0,155.0,535.0,7.212186573200324, Texas
"Roberts County, Texas",Roberts County,889.0,37.8,79167.0,34555.0,10.0,29.0,3.262092238470191, Texas
"Terrell County, Texas",Terrell County,721.0,47.3,26063.0,21204.0,19.0,123.0,17.05963938973648, Texas
"Tyler County, Texas",Tyler County,21456.0,43.0,44396.0,21172.0,709.0,2947.0,13.735085756897837, Texas
"Uvalde County, Texas",Uvalde County,27015.0,33.8,40781.0,19146.0,726.0,4735.0,17.52729964834351, Texas
"Wheeler County, Texas",Wheeler County,5599.0,39.4,50910.0,25809.0,150.0,1056.0,18.860510805500983, Texas
"Bowie County, Texas",Bowie County,93635.0,38.2,46283.0,24761.0,2876.0,15750.0,16.820633310193838, Texas
"Archer County, Texas",Archer County,8793.0,44.8,63192.0,31103.0,133.0,769.0,8.745593085408848, Texas
"Brewster County, Texas",Brewster County,9220.0,43.1,38906.0,26073.0,318.0,981.0,10.63991323210412, Texas
"Kent County, Texas",Kent County,680.0,46.7,52250.0,27515.0,5.0,113.0,16.61764705882353, Texas
"Hidalgo County, Texas",Hidalgo County,839539.0,28.9,37097.0,15883.0,27566.0,263891.0,31.432845883276418, Texas
"Smith County, Texas",Smith County,222277.0,36.6,50742.0,26270.0,6803.0,35438.0,15.943170008592881, Texas
"Somervell County, Texas",Somervell County,8650.0,40.6,52346.0,27095.0,105.0,1805.0,20.86705202312139, Texas
"Crockett County, Texas",Crockett County,3836.0,35.5,52310.0,23296.0,43.0,787.0,20.51616266944734, Texas
"Millard County, Utah",Millard County,12651.0,35.5,59312.0,23283.0,165.0,1454.0,11.493162595842225, Utah
"Tooele County, Utah",Tooele County,63357.0,31.1,66542.0,24069.0,1979.0,4318.0,6.815347948924349, Utah
"Washington County, Utah",Washington County,155577.0,35.9,55175.0,25415.0,3478.0,21878.0,14.062489956741677, Utah
"Kane County, Utah",Kane County,7246.0,42.2,50266.0,24836.0,131.0,795.0,10.971570521667127, Utah
"Summit County, Utah",Summit County,39731.0,38.8,94952.0,52671.0,511.0,2966.0,7.465203493493745, Utah
"Grand County, Utah",Grand County,9544.0,39.8,46658.0,25662.0,334.0,1190.0,12.468566638725902, Utah
"Piute County, Utah",Piute County,1860.0,40.6,41750.0,17455.0,12.0,235.0,12.634408602150538, Utah
"Rich County, Utah",Rich County,2307.0,34.3,52917.0,19512.0,12.0,414.0,17.945383615084527, Utah
"Wasatch County, Utah",Wasatch County,29306.0,33.3,74552.0,30086.0,354.0,2265.0,7.728792738688323, Utah
"Beaver County, Utah",Beaver County,6414.0,33.3,47878.0,21128.0,131.0,667.0,10.399126909884627, Utah
"Box Elder County, Utah",Box Elder County,52182.0,32.3,58835.0,22808.0,1299.0,5260.0,10.080104250507837, Utah
"Iron County, Utah",Iron County,48504.0,29.1,45422.0,19791.0,1384.0,10001.0,20.618918027379184, Utah
"Sanpete County, Utah",Sanpete County,28892.0,31.7,50928.0,17426.0,793.0,4365.0,15.107988370483179, Utah
"Sevier County, Utah",Sevier County,20961.0,34.9,50850.0,21196.0,431.0,2731.0,13.02895854205429, Utah
"Utah County, Utah",Utah County,576496.0,24.5,67042.0,23207.0,11556.0,66394.0,11.516818850434348, Utah
"Weber County, Utah",Weber County,244101.0,32.3,62036.0,25275.0,5771.0,29277.0,11.993805842663487, Utah
"Duchesne County, Utah",Duchesne County,20259.0,30.3,63000.0,23323.0,535.0,2517.0,12.42410780393899, Utah
"San Juan County, Utah",San Juan County,15193.0,31.6,42581.0,17385.0,480.0,4189.0,27.571908115579543, Utah
"Salt Lake County, Utah",Salt Lake County,1106700.0,32.4,67922.0,30134.0,25207.0,114135.0,10.313092979127134, Utah
"Uintah County, Utah",Uintah County,36343.0,30.1,67012.0,25001.0,1076.0,4163.0,11.454750570949013, Utah
"Daggett County, Utah",Daggett County,702.0,47.3,85000.0,28533.0,3.0,23.0,3.2763532763532766, Utah
"Davis County, Utah",Davis County,334977.0,30.6,75961.0,28293.0,5399.0,20755.0,6.195947781489475, Utah
"Wayne County, Utah",Wayne County,2700.0,40.4,42444.0,22195.0,23.0,246.0,9.11111111111111, Utah
"Carbon County, Utah",Carbon County,20512.0,36.4,46994.0,22536.0,506.0,3240.0,15.795631825273011, Utah
"Emery County, Utah",Emery County,10410.0,35.0,51852.0,21465.0,185.0,1339.0,12.862632084534102, Utah
"Morgan County, Utah",Morgan County,11014.0,32.4,86071.0,30457.0,164.0,267.0,2.4241873978572728, Utah
"Cache County, Utah",Cache County,120288.0,25.0,53812.0,21752.0,2150.0,17793.0,14.791999201915402, Utah
"Garfield County, Utah",Garfield County,5020.0,41.2,51700.0,23228.0,107.0,633.0,12.609561752988048, Utah
"Juab County, Utah",Juab County,10694.0,30.7,57590.0,20457.0,138.0,1346.0,12.586497101178232, Utah
"Rutland County, Vermont",Rutland County,59676.0,46.4,52635.0,28443.0,1479.0,6541.0,10.960855285206783, Vermont
"Orleans County, Vermont",Orleans County,26951.0,45.4,45664.0,25392.0,558.0,3682.0,13.661830729843048, Vermont
"Grand Isle County, Vermont",Grand Isle County,6950.0,48.1,66111.0,38635.0,195.0,518.0,7.453237410071942, Vermont
"Orange County, Vermont",Orange County,28901.0,45.7,56584.0,29651.0,682.0,3249.0,11.241825542368776, Vermont
"Chittenden County, Vermont",Chittenden County,160985.0,36.6,66906.0,36384.0,3827.0,17057.0,10.595397086685095, Vermont
"Lamoille County, Vermont",Lamoille County,25191.0,40.5,54899.0,31390.0,526.0,3439.0,13.651701004326942, Vermont
"Windsor County, Vermont",Windsor County,55485.0,47.4,56828.0,34264.0,1315.0,5575.0,10.047760656033162, Vermont
"Franklin County, Vermont",Franklin County,48816.0,39.9,62214.0,30624.0,1186.0,3879.0,7.946165191740413, Vermont
"Caledonia County, Vermont",Caledonia County,30576.0,43.7,47371.0,25896.0,741.0,3629.0,11.868785975928834, Vermont
"Windham County, Vermont",Windham County,43332.0,46.8,50831.0,29819.0,1300.0,5876.0,13.560417243607496, Vermont
"Bennington County, Vermont",Bennington County,36054.0,46.6,52251.0,31313.0,804.0,4443.0,12.323181893825927, Vermont
"Addison County, Vermont",Addison County,36825.0,43.4,61875.0,31051.0,907.0,2638.0,7.163611676849966, Vermont
"Essex County, Vermont",Essex County,6203.0,50.0,38767.0,23022.0,149.0,960.0,15.476382395615024, Vermont
"Washington County, Vermont",Washington County,58691.0,43.5,60602.0,32137.0,1300.0,6658.0,11.34415838885008, Vermont
"Charles City County, Virginia",Charles City County,7022.0,49.8,55069.0,32689.0,221.0,923.0,13.144403303902022, Virginia
"Culpeper County, Virginia",Culpeper County,49795.0,38.8,69693.0,29979.0,1478.0,4305.0,8.645446329952806, Virginia
"Dinwiddie County, Virginia",Dinwiddie County,28033.0,42.9,54640.0,25981.0,1216.0,4062.0,14.490065280205473, Virginia
"Greene County, Virginia",Greene County,19213.0,39.6,62952.0,30215.0,622.0,1787.0,9.300994118565555, Virginia
"Hanover County, Virginia",Hanover County,103218.0,42.6,84955.0,37924.0,1929.0,5832.0,5.650177294657908, Virginia
"Lunenburg County, Virginia",Lunenburg County,12369.0,45.4,39537.0,18555.0,221.0,2118.0,17.12345379577977, Virginia
"Orange County, Virginia",Orange County,35265.0,41.9,67196.0,30660.0,1107.0,3054.0,8.660144619310932, Virginia
"Emporia city, Virginia",Emporia city,5495.0,35.9,27426.0,18548.0,485.0,1631.0,29.681528662420384, Virginia
"Wythe County, Virginia",Wythe County,29048.0,44.4,46119.0,24879.0,864.0,4373.0,15.054392729275682, Virginia
"Chesapeake city, Virginia",Chesapeake city,235410.0,36.6,72214.0,32123.0,6689.0,21962.0,9.32925534174419, Virginia
"Colonial Heights city, Virginia",Colonial Heights city,17582.0,40.1,50952.0,27608.0,863.0,2312.0,13.149812308042316, Virginia
"Harrisonburg city, Virginia",Harrisonburg city,53064.0,24.8,43009.0,20134.0,1465.0,13231.0,24.934041911653853, Virginia
"Albemarle County, Virginia",Albemarle County,105105.0,38.6,72265.0,39273.0,1672.0,9581.0,9.115646258503402, Virginia
"Bland County, Virginia",Bland County,6524.0,45.3,46927.0,23505.0,186.0,478.0,7.326793378295524, Virginia
"Bedford County, Virginia",Bedford County,77319.0,45.9,59405.0,30633.0,1672.0,6830.0,8.833533801523558, Virginia
"Botetourt County, Virginia",Botetourt County,33149.0,47.2,64733.0,34733.0,642.0,2517.0,7.592989230444357, Virginia
"Buckingham County, Virginia",Buckingham County,17048.0,42.7,46610.0,19702.0,597.0,2492.0,14.617550445800093, Virginia
"Wise County, Virginia",Wise County,39539.0,40.3,38255.0,21694.0,1414.0,7269.0,18.384379979260984, Virginia
"Bristol city, Virginia",Bristol city,17077.0,42.3,37844.0,21589.0,595.0,3565.0,20.87603208994554, Virginia
"Covington city, Virginia",Covington city,5675.0,44.2,35546.0,22098.0,130.0,1108.0,19.524229074889867, Virginia
"Portsmouth city, Virginia",Portsmouth city,95536.0,35.2,48727.0,24291.0,4486.0,16302.0,17.063724669234634, Virginia
"Williamsburg city, Virginia",Williamsburg city,14817.0,24.5,54606.0,26921.0,492.0,2278.0,15.374232300735642, Virginia
"Virginia Beach city, Virginia",Virginia Beach city,450057.0,35.6,70500.0,34607.0,12249.0,35276.0,7.83811828279529, Virginia
"Alleghany County, Virginia",Alleghany County,15489.0,46.9,46020.0,25952.0,285.0,2917.0,18.832719994835045, Virginia
"Carroll County, Virginia",Carroll County,29767.0,47.0,41145.0,23690.0,517.0,4296.0,14.432089226324454, Virginia
"Galax city, Virginia",Galax city,6788.0,46.6,31311.0,22572.0,169.0,1381.0,20.344725987035947, Virginia
"Washington County, Virginia",Washington County,54457.0,45.5,44844.0,25640.0,1646.0,7671.0,14.086343353471547, Virginia
"Westmoreland County, Virginia",Westmoreland County,17596.0,47.6,55688.0,32265.0,606.0,1667.0,9.473744032734713, Virginia
"Northumberland County, Virginia",Northumberland County,12254.0,56.5,56677.0,33364.0,403.0,1654.0,13.49763342582014, Virginia
"Page County, Virginia",Page County,23694.0,45.0,46140.0,24057.0,899.0,3988.0,16.831265299231873, Virginia
"Pulaski County, Virginia",Pulaski County,34330.0,46.2,49691.0,26328.0,1138.0,4623.0,13.466355956889018, Virginia
